Core-index,Vocab-expression,Vocab-kana,Vocab-meaning,jlpt ,Vocab-pos
5170,名物,めいぶつ,specialty; noted product,JLPT2,Noun
5279,日用品,にちようひん,groceries; daily necessities,JLPT2,Noun
5662,チキン,チキン,chicken; fried chicken,JLPT0,Noun
2364,重ねる,かさねる,pile up; repeat,JLPT2,Verb
5463,ちぎれる,ちぎれる,be torn off; come off,JLPT0,Verb
2604,重量,じゅうりょう,weight,JLPT2,Noun
5569,大量,たいりょう,large quantity; great volume,JLPT0,Noun
2781,明日,あす,tomorrow,JLPT3,Noun
5336,無用,むよう,useless; unnecessary,JLPT1,Adjectival Noun
3320,最上,さいじょう,best; highest,JLPT0,Noun
4764,取り決め,とりきめ,decision; agreement,JLPT0,Noun
2873,コード,コード,cord,JLPT2,Noun
3992,お中元,おちゅうげん,mid-year gift; summer gift,JLPT0,Noun
5264,プラットホーム,プラットホーム,platform,JLPT2,Noun
5332,待ち合わせ,まちあわせ,waiting; rendez-vous,JLPT1,Verbal Noun
5503,長らく,ながらく,for a long time,JLPT0,Adverb
3608,秋風,あきかぜ,autumn breeze,JLPT0,Noun
4763,友,とも,friend; companion,JLPT2,Noun
5151,持ち物,もちもの,one's property; one's baggage,JLPT0,Noun
5345,長持ち,ながもち,endurance; lasting long,JLPT0,Verbal Noun
3072,打ち合わせ,うちあわせ,meeting; arrangement,JLPT0,Verbal Noun
4181,ワープロ,ワープロ,word processor,JLPT0,Noun
2990,受け持つ,うけもつ,have charge of,JLPT2,Verb
5097,長生き,ながいき,long life; longevity,JLPT0,Verbal Noun
2078,性能,せいのう,performance; capacity,JLPT2,Noun
2414,国産,こくさん,domestically produced,JLPT1,Noun
2748,産地,さんち,production center,JLPT2,Noun
2699,活字,かつじ,printed type,JLPT2,Noun
4806,ゆとり,ゆとり,room; leeway,JLPT1,Noun
2496,じっと,じっと,without moving; still,JLPT2,Adverb
5791,徒歩,とほ,walking; going on foot,JLPT1,Noun
2246,きっかけ,きっかけ,chance; opportunity,JLPT2,Noun
3569,休学,きゅうがく,leave of absence; absence,JLPT1,Verbal Noun
5116,交わる,まじわる,associate with; socialize,JLPT1,Verb
2412,行事,ぎょうじ,event; function,JLPT2,Noun
3420,帰す,かえす,send home; see out,JLPT2,Verb
3661,いやいや,いやいや,reluctantly,JLPT1,Adverb
5700,門,もん,gate; entrance,JLPT4,Noun
2931,キリスト教,きりすときょう,Christianity,JLPT0,Noun
4241,やり方,やりかた,way of doing,JLPT0,Noun
4780,手軽,てがる,easy; light,JLPT1,Adjective
5724,他人,たにん,another person; stranger,JLPT2,Noun
3089,下町,したまち,old part of town,JLPT2,Noun
4043,低下,ていか,falling; lowering,JLPT2,Verbal Noun
2933,語学,ごがく,language study,JLPT2,Noun
3625,初歩,しょほ,first steps; beginning,JLPT2,Noun
4085,強まる,つよまる,become strong; gain strength,JLPT1,Verb
4136,強める,つよめる,strengthen; emphasize,JLPT1,Verb
4762,費やす,ついやす,expend; waste,JLPT1,Verb
3615,火力,かりょく,heating power; heat,JLPT0,Noun
4751,弱まる,よわまる,weaken; abate,JLPT1,Verb
4985,弱める,よわめる,weaken; lower,JLPT1,Verb
3950,字引,じびき,dictionary,JLPT4,Noun
4365,引き受ける,ひきうける,undertake,JLPT0,Verb
4511,引き出す,ひきだす,draw out; lure out,JLPT0,Verb
4876,値引き,ねびき,discount,JLPT1,Verbal Noun
5850,引き止める,ひきとめる,detain; keep,JLPT2,Verb
2254,学習,がくしゅう,study; learning,JLPT2,Verbal Noun
5048,手本,てほん,model; example,JLPT1,Noun
3637,雨天,うてん,rainy weather,JLPT1,Noun
4388,入試,にゅうし,entrance examination,JLPT0,Noun
2140,受験,じゅけん,take an examination,JLPT2,Verbal Noun
3495,聞き取り,ききとり,listening comprehension; dictation,JLPT1,Noun
3797,質,しつ,quality; nature,JLPT2,Noun
4277,何か,なにか,something; some,JLPT2,Adverb
2249,エイズ,エイズ,AIDS,JLPT0,Noun
2494,きちんと,きちんと,properly; neatly,JLPT2,Adverb
4092,話題,わだい,topic of conversation,JLPT2,Noun
4446,解く,とく,solve,JLPT2,Verb
4485,多少,たしょう,a little; somewhat,JLPT2,Adverb
4167,単語,たんご,word,JLPT2,Noun
4345,ルール,ルール,rule,JLPT1,Noun
3582,すらすら,すらすら,unhesitantly; confidently,JLPT0,Adverb
4963,解ける,とける,solve; resolve,JLPT2,Verb
2899,明かり,あかり,light,JLPT2,Noun
3642,カンニング,カンニング,cheating,JLPT1,Verbal Noun
5287,満点,まんてん,full marks; perfect score,JLPT2,Noun
5780,点,てん,point; issue,JLPT3,Noun
5835,バツ,バツ,cross; x-mark,JLPT0,Noun
3962,商人,しょうにん,merchant; trader,JLPT2,Noun
4099,複数,ふくすう,plural,JLPT2,Noun
5608,単数,たんすう,singular,JLPT2,Noun
3559,後回し,あとまわし,deferment; postponement,JLPT1,Noun
4894,点数,てんすう,points; score,JLPT2,Noun
5690,回り道,まわりみち,roundabout way; detour,JLPT2,Noun
2797,個々,ここ,individually; one at a time,JLPT1,Noun
2242,ケース,ケース,case,JLPT2,Noun
3730,食パン,しょくぱん,bread; loaf of bread,JLPT0,Noun
5149,枚数,まいすう,number of flat things,JLPT2,Noun
5615,トースト,トースト,toast,JLPT0,Noun
2648,勝手,かって,selfish; self-centered,JLPT1,Adjective
4995,負け,まけ,defeat; loss,JLPT2,Noun
5477,引き分け,ひきわけ,draw; drawn game,JLPT0,Noun
4032,負担,ふたん,burden; charge,JLPT1,Verbal Noun
4931,まさか,まさか,never in a million years,JLPT2,Adverb
5447,日当たり,ひあたり,exposure to the sun,JLPT2,Noun
5549,のろい,のろい,slow; sluggish,JLPT0,Adjective
4327,文法,ぶんぽう,grammar,JLPT3,Noun
5223,不規則,ふきそく,irregular,JLPT2,Adjectival Noun
4483,プラス,プラス,plus; advantage,JLPT2,Verbal Noun
5319,年月,としつき,time; years,JLPT2,Noun
3081,済ませる,すませる,finish off; get done with,JLPT2,Verb
4404,大国,たいこく,world power; large country,JLPT0,Noun
4869,送金,そうきん,money transfer; remittance,JLPT1,Verbal Noun
4945,もうける,もうける,make a profit,JLPT0,Verb
5413,待ち遠しい,まちどおしい,just can't wait for; long for,JLPT1,Adjective
3827,一時,いちじ,temporarily,JLPT2,Adverb
2046,金利,きんり,interest; interest rate,JLPT0,Noun
4843,法則,ほうそく,law; rule,JLPT2,Noun
4039,利益,りえき,profit; benefit,JLPT2,Noun
5232,有益,ゆうえき,beneficial; profitable,JLPT1,Adjectival Noun
4194,品質,ひんしつ,quality,JLPT1,Noun
2863,家屋,かおく,house; building,JLPT2,Noun
2210,少なくとも,すくなくとも,at least,JLPT0,Adverb
2499,あらかじめ,あらかじめ,in advance,JLPT0,Adverb
3243,見当,けんとう,estimate; aim,JLPT2,Noun
3777,入れ物,いれもの,receptacle; container,JLPT2,Noun
5396,要点,ようてん,main point; gist,JLPT2,Noun
5403,慣れ,なれ,getting used to; habituation,JLPT1,Noun
2391,値,あたい,value; worth,JLPT1,Noun
2888,品,しな,article; item,JLPT2,Noun
2892,会計,かいけい,account; finance,JLPT2,Noun
5072,計る,はかる,compute; measure,JLPT2,Verb
2393,合計,ごうけい,sum total,JLPT2,Verbal Noun
2054,差,さ,difference,JLPT2,Noun
3389,時差,じさ,time difference,JLPT1,Noun
3552,差し上げる,さしあげる,respectfully give,JLPT3,Verb
3738,一昨日,いっさくじつ,the day before yesterday,JLPT2,Noun
4902,まぶしい,まぶしい,dazzling; glaring,JLPT2,Adjective
4923,日差し,ひざし,rays of the sun; sunlight,JLPT0,Noun
5364,物差し,ものさし,ruler,JLPT2,Noun
3765,学割,がくわり,student discount,JLPT0,Noun
4176,役割,やくわり,role; part,JLPT2,Noun
4824,割り当て,わりあて,assignment; allotment,JLPT0,Noun
4837,割り当てる,わりあてる,assign; allot,JLPT0,Verb
5708,割り引き,わりびき,discount; reduction,JLPT0,Verbal Noun
5999,割合に,わりあいに,relatively; rather,JLPT0,Adverb
4417,残り,のこり,remainder; leftover,JLPT2,Noun
5418,もったいない,もったいない,wasteful; a shame,JLPT2,Adjective
2475,支出,ししゅつ,expenditure; disbursement,JLPT2,Verbal Noun
2825,収支,しゅうし,earnings and expenses,JLPT1,Noun
3322,支度,したく,arrangement; preparation,JLPT3,Verbal Noun
2256,支払う,しはらう,pay,JLPT2,Verb
2441,支払い,しはらい,payment; payout,JLPT0,Verbal Noun
4101,料金,りょうきん,charge; fee,JLPT2,Noun
5060,めいめい,めいめい,each; individual,JLPT0,Adverb
5408,払い,はらい,payment; account,JLPT0,Noun
5057,不良,ふりょう,bad; defective,JLPT1,Adjectival Noun
5111,引き返す,ひきかえす,turn back; retrace one's steps,JLPT0,Verb
3713,借り,かり,borrowing; debt,JLPT1,Noun
5705,利子,りし,interest,JLPT1,Noun
3064,貸し出し,かしだし,lending service; checking out,JLPT2,Verbal Noun
2288,申請,しんせい,application; petition,JLPT2,Verbal Noun
3242,月末,げつまつ,end of the month,JLPT2,Noun
3894,ぎゅうぎゅう,ぎゅうぎゅう,packed; crammed,JLPT0,Adverb
4454,年末,ねんまつ,end of year,JLPT0,Noun
4513,申し込み,もうしこみ,application; proposal,JLPT0,Noun
5274,割り込む,わりこむ,cut in,JLPT0,Verb
5379,人込み,ひとごみ,crowd,JLPT2,Noun
2987,前期,ぜんき,previous term; last semester,JLPT0,Noun
4574,短期,たんき,short-term,JLPT2,Noun
2664,期限,きげん,time limit; term,JLPT2,Noun
2683,限度,げんど,limit; bounds,JLPT2,Noun
3418,大急ぎ,おおいそぎ,in a great hurry,JLPT0,Adjectival Noun
3039,区切る,くぎる,punctuate; divide,JLPT2,Verb
3202,生き物,いきもの,living creature,JLPT2,Noun
3934,作物,さくもつ,crop,JLPT2,Noun
3964,食物,しょくもつ,food,JLPT2,Noun
4910,一人一人,ひとりひとり,each and every person,JLPT2,Noun
5473,ぱいなっぷる,ぱいなっぷる,pineapple,JLPT0,Noun
2923,券,けん,voucher; ticket,JLPT2,Noun
3614,回数券,かいすうけん,book of tickets,JLPT2,Noun
4506,当日,とうじつ,that day,JLPT2,Noun
5891,前売り券,まえうりけん,advance ticket,JLPT0,Noun
2109,計,けい,total,JLPT2,Noun
3177,期日,きじつ,date; due date,JLPT1,Noun
4328,値上げ,ねあげ,price hike,JLPT0,Verbal Noun
4469,代金,だいきん,charge; fee,JLPT2,Noun
2267,指す,さす,point to; aim at,JLPT2,Verb
3724,小指,こゆび,little finger; little toe,JLPT2,Noun
4211,目指す,めざす,aim for; have an eye on,JLPT2,Verb
3796,氏,し,Mr.,JLPT2,Noun
5082,定価,ていか,fixed price,JLPT2,Noun
5397,割り引く,わりびく,give a discount; make a reduction,JLPT0,Verb
5612,定休日,ていきゅうび,regular holiday,JLPT2,Noun
2993,外出,がいしゅつ,outing,JLPT2,Verbal Noun
3636,打ち合わせる,うちあわせる,arrange; discuss,JLPT0,Verb
4019,予算,よさん,budget,JLPT2,Noun
5046,予報,よほう,forecast; prediction,JLPT2,Verbal Noun
3286,キャンセル,キャンセル,cancellation,JLPT0,Verbal Noun
5162,取り消す,とりけす,cancel; nullify,JLPT2,Verb
2828,せめて,せめて,at least,JLPT2,Adverb
5726,束,たば,bundle; counter for bundles,JLPT2,Noun
4012,図る,はかる,strive for; attempt,JLPT1,Verb
4243,変更,へんこう,alteration; change,JLPT2,Verbal Noun
5701,夜更かし,よふかし,sitting up late at night,JLPT0,Verbal Noun
2240,急増,きゅうぞう,sudden increase,JLPT0,Verbal Noun
4022,増す,ます,increase; augment,JLPT2,Verb
4208,増大,ぞうだい,increase; enlargement,JLPT2,Verbal Noun
5619,年々,ねんねん,year by year; annually,JLPT0,Adverb
2151,減少,げんしょう,decrease; reduction,JLPT1,Verbal Noun
2504,回数,かいすう,frequency; number of times,JLPT2,Noun
5141,増減,ぞうげん,increase and decrease; rise and fall,JLPT2,Verbal Noun
5564,量,りょう,quantity; volume,JLPT2,Noun
3451,乗車券,じょうしゃけん,railway ticket; bus ticket,JLPT0,Noun
4517,乗り込む,のりこむ,board; march into,JLPT1,Verb
4709,ラッシュ,ラッシュ,rush; rush hour,JLPT0,Noun
2039,各地,かくち,every place; various parts,JLPT2,Noun
3035,大雨,おおあめ,heavy rain,JLPT0,Noun
3485,今にも,いまにも,at any moment,JLPT2,Adverb
3770,雨降り,あめふり,rainfall; rainy weather,JLPT0,Noun
4497,定員,ていいん,fixed staff number; capacity,JLPT2,Noun
5442,乗り降り,のりおり,getting on and off,JLPT0,Verbal Noun
2107,前後,ぜんご,before and after; order,JLPT2,Noun
4712,無事,ぶじ,safely; peacefully,JLPT2,Adverb
4785,ほっと,ほっと,feel relieved,JLPT1,Adverb
4685,年収,ねんしゅう,annual income,JLPT0,Noun
2516,アンテナ,アンテナ,antenna,JLPT2,Noun
2489,かえって,かえって,on the contrary; rather,JLPT0,Adverb
2643,私立,しりつ,private,JLPT2,Noun
4259,役立つ,やくだつ,be of use; serve a purpose,JLPT0,Verb
4800,中立,ちゅうりつ,neutrality,JLPT1,Verbal Noun
5721,立ち止まる,たちどまる,stop; halt,JLPT2,Verb
5975,ろうそく,ろうそく,candle,JLPT0,Noun
2493,ストップ,ストップ,stop,JLPT2,Verbal Noun
2152,指定,してい,designation; appointment,JLPT2,Verbal Noun
2997,客席,きゃくせき,seat; passenger seat,JLPT2,Noun
5299,着席,ちゃくせき,taking a seat,JLPT1,Verbal Noun
5523,向かい,むかい,opposite side,JLPT2,Noun
2506,欠点,けってん,weak point; defect,JLPT2,Noun
2537,欠ける,かける,be chipped; be missing,JLPT2,Verb
5050,冬季,とうき,winter season,JLPT0,Noun
5541,取り次ぐ,とりつぐ,relay a message; transfer a call,JLPT1,Verb
2096,運営,うんえい,operation; management,JLPT1,Verbal Noun
2472,運賃,うんちん,passenger fare,JLPT1,Noun
3476,乗車,じょうしゃ,boarding; getting on board,JLPT2,Verbal Noun
5283,ボーイ,ボーイ,waiter,JLPT2,Noun
5651,よそ見,よそみ,look around,JLPT0,Verbal Noun
3958,春夏秋冬,しゅんかしゅうとう,four seasons; all year round,JLPT0,Noun
2027,移動,いどう,movement; shift,JLPT2,Verbal Noun
2135,青年,せいねん,youth; young man,JLPT2,Noun
2820,開会,かいかい,opening; start a meeting,JLPT2,Verbal Noun
3093,運動場,うんどうじょう,playground; sports field,JLPT0,Noun
3260,運動場,うんどうじょう,playground; sports field,JLPT0,Noun
4158,動向,どうこう,trend; tendency,JLPT1,Noun
4289,中止,ちゅうし,suspension; stopping,JLPT2,Verbal Noun
4617,動力,どうりょく,power,JLPT1,Noun
4954,本能,ほんのう,instinct,JLPT1,Noun
5529,理性,りせい,reason; reasoning power,JLPT1,Noun
5900,まねる,まねる,imitate; mimic,JLPT0,Verb
2002,業界,ぎょうかい,industry; business world,JLPT0,Noun
2001,上がる,あがる,be completed,JLPT0,None
3398,覚え,おぼえ,recollection; memory,JLPT1,Noun
5131,早まる,はやまる,make a hasty decision; jump the gun,JLPT0,Verb
5750,月日,つきひ,time; days,JLPT2,Noun
5988,出来るだけ,できるだけ,as much as possible,JLPT2,Adverb
2051,高速,こうそく,high speed,JLPT2,Noun
2564,重なる,かさなる,be piled up; come one after another,JLPT2,Verb
5987,速達便,そくたつびん,special delivery; express mail,JLPT0,Noun
3070,残業,ざんぎょう,overtime,JLPT0,Verbal Noun
3719,ぐずぐず,ぐずぐず,drag one's feet; waste time,JLPT0,Adverb
2586,勝負,しょうぶ,match,JLPT2,Verbal Noun
2939,学期,がっき,school term,JLPT2,Noun
2944,空き地,あきち,unoccupied ground; vacant lot,JLPT0,Noun
2998,ぎりぎり,ぎりぎり,just in time; barely,JLPT0,Adverb
3218,大通り,おおどおり,main street,JLPT2,Noun
3310,明け方,あけがた,dawn; near daybreak,JLPT2,Noun
3477,生理,せいり,period; menstruation,JLPT1,Noun
3506,新学期,しんがっき,new term; new semester,JLPT0,Noun
4565,文明,ぶんめい,civilization; culture,JLPT2,Noun
2211,最終,さいしゅう,last; final,JLPT2,Noun
3408,終点,しゅうてん,last stop; terminus,JLPT2,Noun
3555,始終,しじゅう,from beginning to end; at all times,JLPT2,Adverb
3603,終電,しゅうでん,last train,JLPT0,Noun
3863,会,かい,meeting; association,JLPT2,Noun
4491,なるべく,なるべく,as...as possible; if possible,JLPT3,Adverb
4969,役目,やくめ,duty; role,JLPT2,Noun
2073,現地,げんち,actual site; in the field,JLPT1,Noun
3646,現場,げんば,actual spot; job site,JLPT2,Noun
3687,現住所,げんじゅうしょ,present address,JLPT0,Noun
4433,とにかく,とにかく,in any case; anyway,JLPT2,Adverb
2972,実習,じっしゅう,practice; training,JLPT2,Verbal Noun
2578,受け止める,うけとめる,catch; receive,JLPT1,Verb
3980,生,せい,life,JLPT2,Noun
4977,のんびり,のんびり,take it easy,JLPT2,Adverb
4001,データ,データ,data,JLPT1,Noun
2491,いよいよ,いよいよ,finally; any moment,JLPT2,Adverb
2651,先に,さきに,before; ahead,JLPT0,Adverb
3578,始発,しはつ,first departure,JLPT1,Noun
3780,遅らす,おくらす,delay; put off,JLPT1,Verb
4021,発売,はつばい,sale; selling,JLPT2,Verbal Noun
4193,鉄道,てつどう,railway,JLPT2,Noun
4756,発電所,はつでんしょ,power plant; generating station,JLPT0,Noun
2603,重大,じゅうだい,important; serious,JLPT2,Adjective
3821,言い表わす,いいあらわす,express; say,JLPT0,Verb
3910,県,けん,prefecture,JLPT2,Noun
3196,下さる,くださる,give; favor with,JLPT2,Verb
4508,用紙,ようし,blank form; stationery,JLPT1,Noun
4850,表紙,ひょうし,cover; binding,JLPT2,Noun
5831,白紙,はくし,blank sheet; clean slate,JLPT0,Noun
3101,値する,あたいする,be worth; deserve,JLPT1,Verb
3125,絵本,えほん,picture book,JLPT0,Noun
5244,値打ち,ねうち,value; worth,JLPT1,Noun
4068,発行,はっこう,publication; issue,JLPT2,Verbal Noun
3032,スピーカー,スピーカー,speaker,JLPT2,Noun
3564,音読み,おんよみ,Chinese-derived kanji reading,JLPT0,Verbal Noun
4636,発音,はつおん,pronunciation,JLPT3,Verbal Noun
5024,物音,ものおと,noise; sound,JLPT2,Noun
5213,やかましい,やかましい,noisy; clamorous,JLPT2,Adjective
4554,ヨット,ヨット,sailboat; yacht,JLPT2,Noun
4690,よほど,よほど,very; by far,JLPT0,Adverb
5289,無制限,むせいげん,unlimited; free,JLPT0,Adjectival Noun
5576,月見,つきみ,moon viewing,JLPT0,Noun
5655,わくわく,わくわく,feel excited,JLPT0,Adverb
3997,ごくんと,ごくんと,in one gulp,JLPT0,Adverb
5215,薬局,やっきょく,drugstore; pharmacy,JLPT2,Noun
3048,カラオケ,カラオケ,karaoke,JLPT0,Noun
3490,思い切り,おもいきり,to one's heart's content; with all one's might,JLPT2,Adverb
3160,食欲,しょくよく,appetite,JLPT2,Noun
5089,欲,よく,desire; greed,JLPT1,Noun
3115,区画,くかく,division; section,JLPT1,Noun
3833,ウィークエンド,ウィークエンド,weekend,JLPT0,Noun
4010,当初,とうしょ,original; initial,JLPT0,Noun
4838,大体,だいたい,outline; generally,JLPT2,Adverb
2525,画面,がめん,screen,JLPT0,Noun
2640,映る,うつる,be reflected; appear,JLPT2,Verb
4121,表面,ひょうめん,surface; appearance,JLPT2,Noun
4240,場面,ばめん,scene; situation,JLPT2,Noun
4437,出来事,できごと,occurrence; incident,JLPT2,Noun
4531,面する,めんする,face,JLPT1,Verb
4613,半面,はんめん,profile; one side,JLPT0,Noun
